BHID,DEPTH,DIP,AZIMTH,DIPREL,AZMREL,SURTYP
EA0172R,40.000,-89.630,66.890,HIGH,HIGH,WIRE
EA0173R,.000,-61.300,195.000,HIGH,HIGH,WIRE
EA0173R,5.000,-61.570,195.420,HIGH,HIGH,WIRE
EA0173R,10.000,-62.210,195.930,HIGH,HIGH,WIRE
EA0173R,15.000,-61.390,193.980,HIGH,HIGH,WIRE
EA0173R,20.000,-61.270,193.460,HIGH,HIGH,WIRE
EA0173R,25.000,-60.980,194.580,HIGH,HIGH,WIRE
EA0173R,30.000,-61.220,196.760,HIGH,HIGH,WIRE
EA0173R,35.000,-62.190,194.920,HIGH,HIGH,WIRE
EA0173R,40.000,-62.430,194.880,HIGH,HIGH,WIRE
EA0173R,45.000,-62.060,196.530,HIGH,HIGH,WIRE
EA0173R,50.000,-62.230,196.110,HIGH,HIGH,WIRE
EA0173R,55.000,-62.700,196.170,HIGH,HIGH,WIRE
EA0173R,60.000,-62.920,196.440,HIGH,HIGH,WIRE
EA0173R,65.000,-63.400,197.190,HIGH,HIGH,WIRE
EA0173R,70.000,-63.600,197.540,HIGH,HIGH,WIRE
EA0173R,75.000,-63.480,197.450,HIGH,HIGH,WIRE
EA0173R,80.000,-63.650,198.010,HIGH,HIGH,WIRE
EA0173R,85.000,-63.760,198.010,HIGH,HIGH,WIRE
EA0173R,90.000,-63.910,197.990,HIGH,HIGH,WIRE
EA0173R,95.000,-64.160,198.000,HIGH,HIGH,WIRE
EA0173R,100.000,-64.140,198.080,HIGH,HIGH,WIRE
EA0173R,105.000,-64.150,198.280,HIGH,HIGH,WIRE
EA0173R,110.000,-64.030,198.580,HIGH,HIGH,WIRE
EA0173R,115.000,-64.560,198.960,HIGH,HIGH,WIRE
EA0173R,120.000,-64.780,199.120,HIGH,HIGH,WIRE
EA0173R,125.000,-65.140,198.650,HIGH,HIGH,WIRE
EA0174R,.000,-89.770,259.010,HIGH,HIGH,WIRE
EA0174R,5.000,-89.660,279.040,HIGH,HIGH,WIRE
EA0174R,10.000,-89.410,270.770,HIGH,HIGH,WIRE
EA0174R,15.000,-89.290,277.550,HIGH,HIGH,WIRE
EA0174R,20.000,-89.190,290.090,HIGH,HIGH,WIRE
EA0174R,25.000,-89.110,284.640,HIGH,HIGH,WIRE
EA0174R,30.000,-89.020,288.070,HIGH,HIGH,WIRE
EA0174R,35.000,-88.950,287.800,HIGH,HIGH,WIRE
EA0174R,40.000,-88.840,298.000,HIGH,HIGH,WIRE
EA0174R,45.000,-89.260,311.880,HIGH,HIGH,WIRE
EA0174R,50.000,-88.960,304.730,HIGH,HIGH,WIRE
EA0174R,55.000,-88.920,313.140,HIGH,HIGH,WIRE
EA0174R,60.000,-89.190,326.670,HIGH,HIGH,WIRE
EA0174R,65.000,-89.280,335.760,HIGH,HIGH,WIRE
EA0174R,70.000,-89.220,326.140,HIGH,HIGH,WIRE
EA0174R,75.000,-89.140,315.580,HIGH,HIGH,WIRE
EA0174R,80.000,-89.110,301.130,HIGH,HIGH,WIRE
EA0174R,85.000,-88.870,281.690,HIGH,HIGH,WIRE
EA0174R,90.000,-88.680,266.950,HIGH,HIGH,WIRE
EA0174R,95.000,-88.660,261.210,HIGH,HIGH,WIRE
EA0174R,100.000,-88.930,261.010,HIGH,HIGH,WIRE
EA0174R,105.000,-88.810,262.930,HIGH,HIGH,WIRE
EA0174R,110.000,-88.700,255.540,HIGH,HIGH,WIRE
EA0174R,115.000,-88.790,247.860,HIGH,HIGH,WIRE
EA0174R,120.000,-88.770,243.910,HIGH,HIGH,WIRE
EA0174R,125.000,-88.770,236.210,HIGH,HIGH,WIRE
EA0175R,.000,-89.700,340.540,HIGH,HIGH,WIRE
EA0175R,5.000,-89.700,239.250,HIGH,HIGH,WIRE
EA0175R,10.000,-89.720,227.410,HIGH,HIGH,WIRE
EA0175R,15.000,-89.890,214.180,HIGH,HIGH,WIRE
EA0175R,20.000,-89.910,339.300,HIGH,HIGH,WIRE
EA0175R,25.000,-89.720,87.370,HIGH,HIGH,WIRE
EA0175R,30.000,-89.540,9.520,HIGH,HIGH,WIRE
EA0175R,35.000,-89.490,19.780,HIGH,HIGH,WIRE
EA0175R,40.000,-89.220,11.010,HIGH,HIGH,WIRE
EA0175R,45.000,-89.120,8.060,HIGH,HIGH,WIRE
EA0175R,50.000,-88.700,359.990,HIGH,HIGH,WIRE
EA0175R,55.000,-88.450,2.540,HIGH,HIGH,WIRE
EA0175R,60.000,-88.070,.190,HIGH,HIGH,WIRE
EA0175R,65.000,-87.800,348.860,HIGH,HIGH,WIRE
EA0175R,70.000,-87.540,342.240,HIGH,HIGH,WIRE
EA0175R,75.000,-87.700,338.800,HIGH,HIGH,WIRE
EA0176R,.000,-89.540,251.950,HIGH,HIGH,WIRE
EA0176R,5.000,-89.640,243.180,HIGH,HIGH,WIRE
EA0176R,10.000,-89.340,222.880,HIGH,HIGH,WIRE
EA0176R,15.000,-89.220,222.070,HIGH,HIGH,WIRE
EA0176R,20.000,-89.470,216.530,HIGH,HIGH,WIRE
EA0176R,25.000,-89.750,182.140,HIGH,HIGH,WIRE
EA0176R,30.000,-89.980,212.740,HIGH,HIGH,WIRE
EA0176R,35.000,-89.910,78.740,HIGH,HIGH,WIRE
EA0176R,40.000,-89.710,110.090,HIGH,HIGH,WIRE
EA0176R,45.000,-89.680,107.370,HIGH,HIGH,WIRE
EA0176R,50.000,-89.680,95.410,HIGH,HIGH,WIRE
EA0176R,55.000,-89.690,82.490,HIGH,HIGH,WIRE
EA0176R,60.000,-89.650,83.580,HIGH,HIGH,WIRE
EA0177R,.000,-89.600,225.090,HIGH,HIGH,WIRE
EA0177R,5.000,-89.700,265.270,HIGH,HIGH,WIRE
EA0177R,10.000,-89.610,291.080,HIGH,HIGH,WIRE
EA0177R,15.000,-89.430,307.350,HIGH,HIGH,WIRE
EA0177R,20.000,-89.300,318.240,HIGH,HIGH,WIRE
EA0177R,25.000,-89.140,331.330,HIGH,HIGH,WIRE
EA0177R,30.000,-88.940,334.790,HIGH,HIGH,WIRE
EA0177R,35.000,-88.760,335.960,HIGH,HIGH,WIRE
EA0177R,40.000,-88.660,344.070,HIGH,HIGH,WIRE
EA0177R,45.000,-88.530,345.230,HIGH,HIGH,WIRE
EA0177R,50.000,-88.410,350.920,HIGH,HIGH,WIRE
EA0177R,55.000,-88.210,358.250,HIGH,HIGH,WIRE
EA0177R,60.000,-87.810,5.610,HIGH,HIGH,WIRE
EA0177R,65.000,-87.170,4.480,HIGH,HIGH,WIRE
EA0178R,.000,-89.640,141.170,HIGH,HIGH,WIRE
EA0178R,5.000,-89.390,76.390,HIGH,HIGH,WIRE
EA0178R,10.000,-89.070,45.410,HIGH,HIGH,WIRE
EA0178R,15.000,-89.080,28.970,HIGH,HIGH,WIRE
EA0178R,20.000,-89.290,15.190,HIGH,HIGH,WIRE
EA0178R,25.000,-89.750,35.870,HIGH,HIGH,WIRE
EA0178R,30.000,-89.400,80.980,HIGH,HIGH,WIRE
EA0178R,35.000,-89.080,84.980,HIGH,HIGH,WIRE
EA0178R,40.000,-89.190,89.070,HIGH,HIGH,WIRE
EA0178R,45.000,-88.850,72.290,HIGH,HIGH,WIRE
EA0178R,50.000,-88.630,56.180,HIGH,HIGH,WIRE
EA0178R,55.000,-88.270,43.010,HIGH,HIGH,WIRE
EA0178R,60.000,-88.290,35.470,HIGH,HIGH,WIRE
EA0178R,65.000,-87.950,35.760,HIGH,HIGH,WIRE
EA0179R,.000,-89.430,239.490,HIGH,HIGH,WIRE
EA0179R,5.000,-89.500,192.740,HIGH,HIGH,WIRE
EA0179R,10.000,-89.420,129.360,HIGH,HIGH,WIRE
EA0179R,15.000,-89.250,73.940,HIGH,HIGH,WIRE
EA0179R,20.000,-89.070,51.780,HIGH,HIGH,WIRE
EA0179R,25.000,-89.210,10.570,HIGH,HIGH,WIRE
EA0179R,30.000,-89.230,10.240,HIGH,HIGH,WIRE
EA0179R,35.000,-89.610,6.060,HIGH,HIGH,WIRE
EA0179R,40.000,-89.570,12.460,HIGH,HIGH,WIRE
EA0179R,45.000,-89.370,43.110,HIGH,HIGH,WIRE
EA0179R,50.000,-89.120,36.470,HIGH,HIGH,WIRE
EA0179R,55.000,-88.710,22.720,HIGH,HIGH,WIRE
EA0179R,60.000,-87.760,359.640,HIGH,HIGH,WIRE
EA0179R,65.000,-87.430,356.330,HIGH,HIGH,WIRE
EA0179R,70.000,-87.670,345.870,HIGH,HIGH,WIRE
EA0180R,.000,-89.570,211.460,HIGH,HIGH,WIRE
EA0180R,5.000,-89.310,172.700,HIGH,HIGH,WIRE
EA0180R,10.000,-88.820,176.910,HIGH,HIGH,WIRE
EA0180R,15.000,-88.510,184.290,HIGH,HIGH,WIRE
EA0180R,20.000,-88.210,188.190,HIGH,HIGH,WIRE
EA0180R,25.000,-88.090,193.280,HIGH,HIGH,WIRE
EA0180R,30.000,-88.020,201.950,HIGH,HIGH,WIRE
EA0180R,35.000,-87.860,211.150,HIGH,HIGH,WIRE
EA0180R,40.000,-87.500,213.160,HIGH,HIGH,WIRE
EA0180R,45.000,-87.630,218.880,HIGH,HIGH,WIRE
EA0180R,50.000,-87.120,218.470,HIGH,HIGH,WIRE
EA0180R,55.000,-87.020,218.040,HIGH,HIGH,WIRE
EA0180R,60.000,-87.100,215.600,HIGH,HIGH,WIRE
EA0180R,65.000,-87.230,215.290,HIGH,HIGH,WIRE
EA0180R,70.000,-87.410,213.650,HIGH,HIGH,WIRE
EA0180R,75.000,-87.520,210.680,HIGH,HIGH,WIRE
EA0180R,80.000,-87.490,209.860,HIGH,HIGH,WIRE
EA0180R,85.000,-87.210,210.240,HIGH,HIGH,WIRE
EA0181R,.000,-89.450,251.750,HIGH,HIGH,WIRE
EA0181R,5.000,-89.190,246.090,HIGH,HIGH,WIRE
EA0181R,10.000,-89.150,240.300,HIGH,HIGH,WIRE
EA0181R,15.000,-88.840,235.770,HIGH,HIGH,WIRE
EA0181R,20.000,-88.570,237.770,HIGH,HIGH,WIRE
EA0181R,25.000,-88.140,233.490,HIGH,HIGH,WIRE
EA0181R,30.000,-87.580,230.500,HIGH,HIGH,WIRE
EA0181R,35.000,-87.090,225.560,HIGH,HIGH,WIRE
EA0181R,40.000,-86.950,222.570,HIGH,HIGH,WIRE
EA0181R,45.000,-86.610,219.810,HIGH,HIGH,WIRE
EA0181R,50.000,-86.600,218.840,HIGH,HIGH,WIRE
EA0181R,55.000,-86.590,215.830,HIGH,HIGH,WIRE
EA0181R,60.000,-86.710,217.900,HIGH,HIGH,WIRE
EA0181R,65.000,-86.630,215.620,HIGH,HIGH,WIRE
EA0181R,70.000,-86.930,213.870,HIGH,HIGH,WIRE
EA0182R,.000,-88.190,15.020,HIGH,HIGH,WIRE
EA0182R,5.000,-89.040,322.250,HIGH,HIGH,WIRE
EA0182R,10.000,-89.080,328.860,HIGH,HIGH,WIRE
EA0182R,15.000,-88.940,321.400,HIGH,HIGH,WIRE
EA0182R,20.000,-88.880,344.100,HIGH,HIGH,WIRE
EA0182R,25.000,-89.090,348.070,HIGH,HIGH,WIRE
EA0182R,30.000,-89.150,357.150,HIGH,HIGH,WIRE
EA0182R,35.000,-89.000,.740,HIGH,HIGH,WIRE
EA0182R,40.000,-88.930,19.930,HIGH,HIGH,WIRE
EA0182R,45.000,-88.840,24.810,HIGH,HIGH,WIRE
EA0182R,50.000,-88.890,26.800,HIGH,HIGH,WIRE
EA0182R,55.000,-88.960,31.890,HIGH,HIGH,WIRE
EA0182R,60.000,-89.100,40.750,HIGH,HIGH,WIRE
EA0182R,65.000,-89.250,42.070,HIGH,HIGH,WIRE
EA0182R,70.000,-89.300,34.810,HIGH,HIGH,WIRE
EA0182R,75.000,-89.180,53.700,HIGH,HIGH,WIRE
EA0182R,80.000,-89.330,53.650,HIGH,HIGH,WIRE
EA0182R,85.000,-89.370,55.430,HIGH,HIGH,WIRE
EA0182R,90.000,-89.540,63.390,HIGH,HIGH,WIRE
EA0182R,95.000,-89.510,56.590,HIGH,HIGH,WIRE
EA0182R,100.000,-89.690,55.340,HIGH,HIGH,WIRE
EA0182R,105.000,-89.670,54.670,HIGH,HIGH,WIRE
EA0183R,.000,-90.000,.000,POOR,POOR,DES
EA0183R,5.000,-89.590,51.980,HIGH,HIGH,WIRE
EA0183R,10.000,-89.510,53.910,HIGH,HIGH,WIRE
EA0183R,15.000,-89.430,44.470,HIGH,HIGH,WIRE
EA0183R,20.000,-89.130,57.090,HIGH,HIGH,WIRE
EA0183R,25.000,-89.050,56.790,HIGH,HIGH,WIRE
EA0183R,30.000,-88.850,58.900,HIGH,HIGH,WIRE
EA0183R,35.000,-88.410,55.550,HIGH,HIGH,WIRE
EA0183R,40.000,-88.740,48.810,HIGH,HIGH,WIRE
EA0183R,45.000,-88.500,47.490,HIGH,HIGH,WIRE
EA0183R,50.000,-88.840,52.670,HIGH,HIGH,WIRE
EA0183R,55.000,-89.140,36.240,HIGH,HIGH,WIRE
EA0183R,60.000,-89.510,22.190,HIGH,HIGH,WIRE
EA0183R,65.000,-89.720,37.410,HIGH,HIGH,WIRE
EA0183R,70.000,-89.760,25.610,HIGH,HIGH,WIRE
EA0183R,75.000,-89.780,9.360,HIGH,HIGH,WIRE
EA0183R,80.000,-89.880,65.930,HIGH,HIGH,WIRE
EA0183R,85.000,-89.820,141.020,HIGH,HIGH,WIRE
EA0183R,90.000,-89.680,140.350,HIGH,HIGH,WIRE
EA0183R,95.000,-89.440,133.800,HIGH,HIGH,WIRE
EA0183R,100.000,-89.110,119.560,HIGH,HIGH,WIRE
EA0183R,105.000,-89.140,127.080,HIGH,HIGH,WIRE
EA0183R,110.000,-88.960,105.520,HIGH,HIGH,WIRE
EA0183R,115.000,-88.550,89.600,HIGH,HIGH,WIRE
EA0183R,120.000,-88.100,88.070,HIGH,HIGH,WIRE
EA0184R,.000,-90.000,360.000,POOR,POOR,DES
EA0184R,5.000,-88.450,303.490,HIGH,HIGH,WIRE
EA0184R,10.000,-89.100,87.700,HIGH,HIGH,WIRE
EA0184R,15.000,-88.330,41.810,HIGH,HIGH,WIRE
EA0184R,20.000,-88.180,45.990,HIGH,HIGH,WIRE
EA0184R,25.000,-88.000,53.650,HIGH,HIGH,WIRE
EA0184R,30.000,-88.480,83.570,HIGH,HIGH,WIRE
EA0184R,35.000,-88.740,90.820,HIGH,HIGH,WIRE
EA0184R,40.000,-88.760,100.420,HIGH,HIGH,WIRE
EA0184R,45.000,-89.290,94.370,HIGH,HIGH,WIRE
EA0184R,50.000,-89.030,101.520,HIGH,HIGH,WIRE
EA0184R,55.000,-88.740,81.120,HIGH,HIGH,WIRE
EA0184R,60.000,-88.040,66.830,HIGH,HIGH,WIRE
EA0184R,65.000,-87.400,59.050,HIGH,HIGH,WIRE
EA0184R,70.000,-86.980,51.200,HIGH,HIGH,WIRE
EA0184R,75.000,-87.190,48.800,HIGH,HIGH,WIRE
EA0184R,80.000,-86.630,45.620,HIGH,HIGH,WIRE
EA0184R,85.000,-86.000,35.790,HIGH,HIGH,WIRE
EA0184R,90.000,-85.260,27.620,HIGH,HIGH,WIRE
EA0184R,95.000,-84.620,11.520,HIGH,HIGH,WIRE
EA0184R,100.000,-85.120,355.920,HIGH,HIGH,WIRE
EA0184R,105.000,-84.800,355.330,HIGH,HIGH,WIRE
EA0184R,110.000,-86.500,25.640,HIGH,HIGH,WIRE
EA0184R,115.000,-85.840,30.120,HIGH,HIGH,WIRE
EA0184R,120.000,-85.010,357.580,HIGH,HIGH,WIRE
EA0184R,125.000,-84.390,7.020,HIGH,HIGH,WIRE
EA0184R,130.000,-85.410,356.200,HIGH,HIGH,WIRE
EA0184R,135.000,-85.900,31.050,HIGH,HIGH,WIRE
EA0184RT,.000,-90.000,.000,POOR,POOR,DES
EA0185R,.000,-90.000,.000,POOR,POOR,DES
EA0185R,5.000,-88.920,22.660,HIGH,HIGH,WIRE
EA0185R,10.000,-89.480,95.770,HIGH,HIGH,WIRE
EA0185R,15.000,-87.340,221.800,HIGH,HIGH,WIRE
EA0185R,20.000,-87.840,211.380,HIGH,HIGH,WIRE
EA0185R,25.000,-88.020,205.950,HIGH,HIGH,WIRE
EA0185R,30.000,-88.100,202.080,HIGH,HIGH,WIRE
EA0185R,35.000,-88.010,198.360,HIGH,HIGH,WIRE
EA0185R,40.000,-88.310,196.530,HIGH,HIGH,WIRE
EA0185R,45.000,-88.420,194.610,HIGH,HIGH,WIRE
EA0185R,50.000,-88.570,172.900,HIGH,HIGH,WIRE
EA0185R,55.000,-88.490,158.760,HIGH,HIGH,WIRE
EA0185R,60.000,-88.210,152.090,HIGH,HIGH,WIRE
EA0185R,65.000,-88.150,140.460,HIGH,HIGH,WIRE
EA0185R,70.000,-87.620,142.010,HIGH,HIGH,WIRE
EA0186R,.000,-90.000,.000,POOR,POOR,DES
EA0186R,5.000,-89.010,139.170,HIGH,HIGH,WIRE
EA0186R,10.000,-88.310,74.970,HIGH,HIGH,WIRE
EA0186R,15.000,-89.180,30.170,HIGH,HIGH,WIRE
EA0186R,20.000,-89.620,355.260,HIGH,HIGH,WIRE
EA0186R,25.000,-89.540,300.950,HIGH,HIGH,WIRE
EA0186R,30.000,-89.070,206.180,HIGH,HIGH,WIRE
EA0186R,35.000,-89.350,157.140,HIGH,HIGH,WIRE
EA0186R,40.000,-89.410,185.090,HIGH,HIGH,WIRE
EA0186R,45.000,-89.290,208.030,HIGH,HIGH,WIRE
EA0186R,50.000,-89.640,255.770,HIGH,HIGH,WIRE
EA0186R,55.000,-89.810,301.640,HIGH,HIGH,WIRE
EA0186R,60.000,-89.520,345.970,HIGH,HIGH,WIRE
EA0186R,65.000,-89.230,9.610,HIGH,HIGH,WIRE
EA0186R,70.000,-88.630,7.540,HIGH,HIGH,WIRE
EA0186R,75.000,-88.600,14.040,HIGH,HIGH,WIRE
EA0186R,80.000,-88.140,15.870,HIGH,HIGH,WIRE
EA0186R,85.000,-87.490,4.200,HIGH,HIGH,WIRE
EA0186R,90.000,-87.540,348.680,HIGH,HIGH,WIRE
EA0186R,95.000,-87.580,344.070,HIGH,HIGH,WIRE
EA0186R,100.000,-88.340,331.640,HIGH,HIGH,WIRE
